x,y,z,Type,State,extra
10,25,1,1,8,22825.8|20546|-1|0
16,40,38,1,8,34543.9|17764|-1|0
27,20,44,1,8,37976.8|31963|-1|0
30,7,5,1,7,22631.2|15656|6|0
48,8,49,2,4,0
3,28,19,1,7,21819|13084|1|1
41,2,39,1,8,40668.4|35827|-1|0
41,14,43,6,16,0
39,40,49,2,4,0
5,7,28,5,13,35446
3,34,12,1,7,28319.5|2545|2|1
41,48,7,1,8,29135.5|40080|-1|0
5,16,37,1,7,32738.9|16224|3|2
43,0,49,2,4,0
8,25,48,6,16,0
39,23,28,1,8,36786.8|42137|-1|0
24,34,44,1,7,35551.4|41583|5|1
28,21,46,1,8,33002.9|11674|-1|0
28,46,34,1,7,28368.2|25436|2|5
39,48,21,1,8,24149.7|40830|-1|0
13,44,5,1,7,24814.7|16871|1|1
40,3,24,1,8,25576.3|41100|-1|0
38,6,0,5,13,30139
49,35,10,1,8,29867.3|35575|-1|0
3,46,10,1,8,29608.3|15339|-1|0
23,18,7,6,16,0
49,7,22,6,16,0
45,24,25,1,7,27386|33743|1|1
20,13,20,1,8,20363.1|26333|-1|0
27,19,1,1,7,18374.9|29335|0|4
0,37,5,5,14,29802.1
0,48,47,3,9,0
9,17,6,1,7,23842.9|2019|2|1
25,12,10,1,8,21947.2|36179|-1|0
30,18,34,1,8,30449.5|42790|-1|0
27,13,4,1,7,22631.2|15656|1|1
18,47,17,1,7,28567.8|15002|1|1
22,16,2,1,7,20684.9|3816|4|3
42,11,15,1,7,26580.7|41856|4|1
36,16,20,1,7,22597.3|37047|2|2
14,42,47,2,5,0
8,45,19,1,7,28994.8|13778|1|2
36,45,1,1,8,27952.3|27343|-1|0
42,14,49,2,5,0
45,42,44,1,8,47379.2|40628|-1|0
16,3,11,1,7,19351.1|11746|1|2
1,34,49,2,4,0
38,9,16,5,14,22158.9
41,37,49,3,10,0
0,34,47,2,4,0
49,28,42,2,4,0
4,41,9,5,13,18105
28,33,3,1,8,27457.7|33976|-1|0
11,34,18,1,7,21675|2344|6|2
0,31,29,1,8,37702.2|9614|-1|0
46,25,45,6,16,0
6,33,0,1,7,30401.5|28579|4|1
14,45,20,1,7,19320.7|2251|2|2
3,38,46,6,16,0
47,36,3,1,7,29867.3|35575|1|2
4,45,15,1,8,22307.6|13778|-1|0
47,33,9,1,8,29867.3|35575|-1|0
8,2,12,1,8,27662.6|432|-1|0
41,14,49,6,16,0
0,35,7,1,8,30071.2|2444|-1|0
48,26,49,3,10,0
2,34,44,6,16,0
30,36,20,1,7,24149.7|40830|1|7
33,32,10,5,13,24707.7
29,18,13,1,8,18275.7|23301|-1|0
43,5,30,1,8,27795.5|38149|-1|0
49,20,48,2,4,0
41,14,6,1,7,21065.7|27581|6|1
34,4,11,6,16,0
21,36,2,1,8,24482|981|-1|0
33,22,13,1,8,18758.7|29423|-1|0
41,7,12,1,7,18995.7|18800|1|2
30,37,20,1,7,24149.7|40830|1|7
35,21,36,1,7,29939.9|42790|4|1
49,31,45,2,4,0
3,29,35,6,16,0
43,23,49,3,9,0
26,40,35,1,7,26533.6|8482|4|5
0,14,49,6,16,0
11,38,44,2,4,0
40,10,14,1,8,22597.3|37047|-1|0
34,2,14,1,7,18202.5|18800|4|3
10,35,8,1,7,24886.5|10809|1|1
10,13,7,1,7,24482|981|5|1
16,29,8,1,8,22825.8|20546|-1|0
35,39,6,1,8,29867.3|35575|-1|0
49,24,46,6,16,0
36,20,29,1,7,21502.7|17406|5|1
16,35,25,1,7,19320.7|2251|2|2
46,31,8,5,13,19042.7
27,3,25,1,8,30426.9|35827|-1|0
14,24,30,1,8,20706.1|22377|-1|0
42,47,28,1,7,31408.5|27194|6|1
17,27,26,1,7,20290|133816|1|2
18,30,29,2,4,0
9,32,7,1,7,28319.5|2545|4|1
25,35,11,6,16,0
41,48,22,1,8,24518.2|40830|-1|0
37,18,40,1,7,46604.8|42137|2|1
1,34,49,2,4,0
4,45,3,1,7,25756.2|8241|1|8
14,14,3,1,7,29647.1|3219|5|2
20,43,47,1,8,39801.6|31726|-1|0
49,1,36,1,8,41471.2|35827|-1|0
18,11,2,6,16,0
18,31,17,1,8,20297.3|23627|-1|0
41,20,6,1,8,18501.4|29376|-1|0
2,39,49,3,10,0
4,11,22,1,8,23951.3|994|-1|0
37,24,28,1,7,34831.2|44011|1|3
1,18,49,6,16,0
4,30,4,6,16,0
13,30,7,1,8,29647.1|3219|-1|0
48,39,8,1,7,23195.1|31537|2|2
1,30,48,2,4,0
20,14,41,1,8,29693|11674|-1|0
7,6,2,1,7,26747.9|432|1|2
43,46,49,2,4,0
42,11,43,6,16,0
45,9,24,1,8,26806|43637|-1|0
32,20,42,1,8,39050.8|39290|-1|0
37,8,7,1,8,18202.5|18800|-1|0
6,21,3,1,7,26747.9|432|6|0
19,23,4,1,8,24482|981|-1|0
5,32,4,1,8,18042|6959|-1|0
36,20,20,1,8,25688|33743|-1|0
18,30,12,6,16,0
0,36,49,2,4,0
19,19,19,1,7,17833.2|9169|3|2
2,20,20,6,16,0
7,40,47,2,4,0
28,3,25,1,8,27043.7|14085|-1|0
34,1,4,1,7,23439.2|29048|1|1
41,26,49,2,5,0
22,25,45,1,8,38412.3|26893|-1|0
8,3,6,1,7,24504.2|26070|2|1
6,20,21,1,7,19428.8|13084|4|1
11,7,26,1,8,20363.1|26333|-1|0
17,25,26,1,8,19853.1|22377|-1|0
9,19,46,3,9,0
13,44,49,2,4,0
33,25,29,1,7,24482.7|29423|3|1
38,29,17,1,7,23793|40482|3|1
45,32,5,1,8,21381.6|38825|-1|0
35,18,32,1,7,28377|42790|1|1
29,37,13,1,7,30367.9|40793|6|1
23,15,5,6,16,0
4,29,35,2,4,0
9,32,1,1,6,20774.6|7107|12|0
12,48,19,1,8,21675.2|13778|-1|0
33,46,29,1,7,25128.5|40830|6|4
36,38,24,1,7,19242.2|25436|2|1
7,20,16,1,7,19428.8|13084|1|1
37,9,24,1,7,26899.4|44011|1|1
42,28,28,1,7,30592.1|33743|5|3
29,23,32,1,7,23480.8|42790|1|1
31,35,42,6,16,0
0,33,47,2,4,0
39,7,32,6,16,0
45,29,7,1,7,29867.3|35575|1|2
39,3,27,1,8,25576.3|41100|-1|0
16,29,34,1,8,32094|17974|-1|0
8,1,28,1,7,25998|16970|3|7
26,12,30,1,8,20914.7|7749|-1|0
44,38,17,1,8,21514.1|40830|-1|0
35,26,36,1,7,34266.5|42790|4|1
4,3,14,1,8,24504.2|26070|-1|0
37,15,3,1,7,29859.7|36523|1|2
41,49,49,2,4,0
38,3,1,6,16,0
27,39,43,1,7,35566.7|31239|2|2
14,45,13,1,8,19363.7|13778|-1|0
41,34,13,1,7,21381.6|38825|2|1
1,10,8,1,7,19369.2|4049|3|1
46,15,5,1,7,25827.7|42860|6|0
24,32,25,1,7,20327.2|29938|6|0
0,22,49,3,9,0
20,47,37,1,8,36411.4|17764|-1|0
0,30,41,2,4,0
30,40,45,1,8,38713.8|26893|-1|0
23,3,22,1,8,20914.7|7749|-1|0
4,29,32,6,16,0
15,36,49,6,16,0
14,38,46,1,7,42872.4|10704|2|1
47,18,1,1,7,17680.9|36231|3|2
31,49,8,1,8,29720.6|22607|-1|0
45,7,45,6,16,0
44,38,16,1,7,18453.8|27194|1|4
24,2,44,1,8,29459.1|30629|-1|0
21,6,15,1,8,20914.7|7749|-1|0
42,12,1,6,16,0
12,1,16,1,7,26764.2|12647|3|1
15,27,37,1,8,30955.2|17974|-1|0
31,27,11,1,8,19052.6|14591|-1|0
26,33,45,1,8,36687|26893|-1|0
14,37,3,1,7,28567.8|15002|1|1
0,49,39,2,5,0
12,4,11,1,7,26764.2|12647|2|3
40,22,49,2,4,0
18,34,31,1,8,26960|6795|-1|0
40,5,20,1,7,26806|43637|3|1
0,23,48,2,4,0
11,14,5,1,8,26747.9|432|-1|0
35,2,8,1,7,21065.7|27581|1|4
39,36,23,1,7,26057.3|42382|5|3
26,20,5,1,8,21947.2|36179|-1|0
28,0,4,1,7,26343.5|29042|6|0
13,29,1,1,7,20774.6|7107|4|1
49,8,8,1,7,26580.7|41856|3|3
37,17,7,6,16,0
39,29,43,1,8,43025.4|36987|-1|0
29,8,7,1,7,23936|7620|4|1
45,5,22,1,7,25594.8|38189|3|1
5,4,9,1,7,23198.3|3492|6|7
36,7,14,1,7,18202.5|18800|2|2
0,25,42,2,4,0
25,8,16,1,8,27043.7|14085|-1|0
36,0,30,6,16,0
21,46,10,1,7,24814.7|16871|6|0
25,21,4,5,13,35568.9
34,49,43,1,8,41215.7|14996|-1|0
14,43,33,1,8,31984.3|18436|-1|0
49,15,44,2,4,0
28,12,20,1,7,27043.7|14085|6|1
12,16,12,1,7,19259.2|18975|2|1
39,13,8,1,8,29859.7|36523|-1|0
27,15,5,1,7,23936|7620|4|3
3,44,8,1,8,30071.2|2444|-1|0
2,34,21,1,8,26930.5|9614|-1|0
0,35,37,2,4,0
10,3,10,1,7,26764.2|12647|2|1
49,41,42,2,4,0
38,43,47,1,7,45252.3|43015|5|3
47,32,21,1,7,24591.1|33743|2|2
2,5,15,6,16,0
12,30,13,1,7,28319.5|2545|1|1
17,37,9,1,7,28319.5|2545|1|1
34,24,41,1,7,37089.1|42790|2|1
19,46,23,6,16,0
38,0,22,1,7,26806|43637|1|2
43,4,37,1,7,37570.4|35827|3|3
15,22,15,1,7,24482|981|4|2
48,42,10,1,7,29867.3|35575|1|2
29,37,47,1,8,39609|13604|-1|0
0,33,41,3,9,0
9,19,15,1,7,24482|981|3|2
23,44,10,1,7,29720.6|22607|6|5
16,43,49,2,4,0
0,35,42,3,9,0
46,40,48,3,10,0
10,4,22,1,7,25998|16970|3|1
49,17,47,3,10,0
48,18,49,2,4,0
13,49,17,1,8,22063|13778|-1|0
9,7,6,5,13,31543.3
7,46,20,1,7,26886.6|16871|6|0
45,30,19,1,8,19849.1|27194|-1|0
28,26,15,1,7,18275.7|23301|3|3
19,11,39,1,8,33553.4|30629|-1|0
3,31,23,1,8,24500.8|2344|-1|0
46,25,48,6,16,0
43,25,44,6,16,0
39,0,49,2,5,0
35,0,37,2,4,0
2,11,27,1,8,23951.3|994|-1|0
44,9,16,1,7,22988.8|41140|4|1
39,45,23,1,8,24149.7|40830|-1|0
22,30,38,1,7,29557.5|10704|2|1
0,40,44,3,9,0
22,17,23,1,8,20363.1|26333|-1|0
47,40,49,3,9,0
6,49,49,2,4,0
15,14,4,1,8,26747.9|432|-1|0
34,5,38,1,7,36533.6|35827|2|1
41,18,45,2,5,0
17,25,35,1,8,26839.8|11674|-1|0
31,23,23,1,8,18275.7|23301|-1|0
34,6,10,6,16,0
28,48,48,1,8,39310|31726|-1|0
11,5,40,1,7,33434.2|11674|1|2
27,44,26,1,7,18875|32664|6|2
32,0,1,1,6,29859.7|36523|8|0
49,49,43,6,16,0
24,47,38,1,8,32854.4|14996|-1|0
29,26,21,1,8,20297.3|23627|-1|0
35,6,18,1,7,25594.8|38189|1|1
26,17,10,1,8,22631.2|15656|-1|0
0,35,48,2,4,0
6,28,4,1,8,20774.6|7107|-1|0
14,40,28,1,7,22923.9|11877|4|5
25,12,32,1,7,20256.6|11674|3|2
5,19,15,6,16,0
3,12,18,1,7,22272.8|1031|2|1
46,48,23,1,8,28658.8|40830|-1|0
49,6,40,3,9,0
31,36,30,1,7,22047.9|25436|2|1
25,26,42,1,8,36236.9|13604|-1|0
39,47,18,1,8,24149.7|40830|-1|0
46,0,3,6,16,0
10,16,38,3,9,0
15,16,35,1,8,31093.2|11753|-1|0
9,4,30,1,7,23951.3|994|3|2
18,12,5,1,8,26747.9|432|-1|0
42,7,15,1,8,25594.8|38189|-1|0
19,33,31,1,7,26960|6795|2|1
45,0,22,1,8,23719.9|27501|-1|0
17,29,36,1,8,29503.2|6795|-1|0
23,29,13,1,7,20297.3|23627|4|1
39,40,30,1,7,29420.6|33510|2|1
49,23,47,3,9,0
43,23,49,3,10,0
44,13,24,6,16,0
27,28,17,1,8,18758.7|29423|-1|0
25,12,1,1,7,22631.2|15656|5|2
5,18,22,1,7,24142.3|13084|4|1
3,47,3,1,7,31517.6|15002|0|2
1,48,15,6,16,0
7,13,11,1,8,17833.2|9169|-1|0
29,34,13,1,8,20208.3|32231|-1|0
28,24,47,1,8,39490.4|13604|-1|0
45,4,29,1,8,30426.9|35827|-1|0
44,27,9,1,7,23967.6|25583|6|1
9,49,9,1,7,29608.3|15339|6|0
0,28,49,2,4,0
13,42,35,1,7,41638.3|3843|5|5
12,23,5,1,8,22825.8|20546|-1|0
19,1,7,1,8,26343.5|29042|-1|0
48,18,21,1,7,22772.6|41357|1|1
25,43,24,1,8,18958.6|25436|-1|0
40,7,46,6,16,0
18,43,12,1,7,28567.8|15002|1|1
33,17,27,1,7,22597.3|37047|2|2
11,27,5,1,8,29647.1|3219|-1|0
4,20,14,1,8,22272.8|1031|-1|0
13,37,34,1,8,36884.9|17764|-1|0
24,35,22,1,8,20297.3|23627|-1|0
8,7,25,6,16,0
33,31,30,1,8,23067.8|31239|-1|0
49,7,49,2,4,0
45,17,2,1,7,25827.7|42860|6|2
11,2,10,1,7,26764.2|12647|3|1
0,39,49,3,9,0
25,49,41,1,7,36597|31726|2|2
31,36,22,1,7,18687.6|32664|6|0
23,29,2,1,7,18374.9|29335|5|1
47,25,19,1,7,21168.4|41357|1|1
15,36,36,1,7,35758.7|10704|2|1
26,46,2,1,7,27952.3|27343|4|1
11,47,5,1,7,30071.2|2444|5|1
38,44,7,1,8,30367.9|40793|-1|0
40,4,3,1,7,19816.9|29376|4|2
16,44,3,1,7,24814.7|16871|1|1
33,30,5,5,13,30963.5
30,49,45,1,8,38747.3|31726|-1|0
18,38,7,1,7,18042|6959|6|0
9,14,34,1,8,28843.9|11713|-1|0
43,1,19,1,7,23719.9|27501|3|1
36,18,49,2,4,0
4,34,49,3,9,0
41,17,7,6,16,0
24,42,18,6,16,0
8,34,23,1,7,26718.7|11877|3|1
12,42,31,1,8,31370.1|5046|-1|0
14,41,49,1,7,44469.4|21297|2|4
46,32,11,1,7,21381.6|38825|2|1
6,25,11,1,8,18042|6959|-1|0
48,36,6,1,7,21381.6|38825|2|3
49,7,30,2,5,0
0,33,48,3,10,0
10,35,32,1,7,32171|6795|2|1
0,48,20,1,7,26886.6|16871|6|0
30,6,22,1,8,18202.5|18800|-1|0
9,9,18,1,7,19351.1|11746|6|1
13,12,20,1,7,18143.2|21865|5|4
44,1,13,1,7,23501.9|28948|1|3
20,44,5,1,8,19363.7|13778|-1|0
48,12,49,2,4,0
30,26,24,1,8,20327.2|29938|-1|0
4,27,13,1,8,24062.8|9614|-1|0
9,49,11,5,13,33274.7
46,27,34,1,8,39965|33743|-1|0
31,3,7,1,8,26343.5|29042|-1|0
48,39,22,1,8,26187.5|40482|-1|0
39,13,10,1,7,17643.2|17406|6|7
3,32,49,2,4,0
11,5,41,1,7,26747.9|432|1|2
41,6,10,1,8,25833.1|43639|-1|0
27,46,36,1,7,33085.4|29786|6|3
32,14,49,3,10,0
22,30,37,1,7,32804.4|10704|2|1
27,31,41,1,8,36972.2|31963|-1|0
29,2,37,1,7,30426.9|35827|2|1
36,48,30,1,7,28090.4|25902|2|2
17,33,9,1,7,18042|6959|2|9
26,29,14,1,8,21947.2|36179|-1|0
35,34,8,1,8,29867.3|35575|-1|0
9,38,49,2,4,0
26,34,25,1,7,18820.8|25436|2|1
22,9,11,1,8,21065.7|27581|-1|0
3,1,2,1,7,24661.8|26070|2|1
35,1,18,1,7,27043.7|14085|5|3
34,24,23,5,13,28622.5
49,0,49,2,4,0
17,48,16,6,16,0
46,29,14,1,7,21381.6|38825|2|1
4,9,13,1,7,19259.2|18975|2|1
49,9,11,6,16,0
36,6,8,1,7,22597.3|37047|2|2
37,13,17,1,7,18758.7|29423|5|4
23,32,6,1,7,18042|6959|6|4
49,11,47,2,4,0
47,4,47,3,9,0
27,31,33,1,8,23119.1|8482|-1|0
31,19,43,1,8,37296.4|39290|-1|0
9,22,35,1,8,31400.9|3673|-1|0
20,33,28,1,8,19235.1|25436|-1|0
21,41,9,1,8,20327.2|29938|-1|0
7,30,49,2,4,0
38,30,32,1,7,34654|33510|3|1
9,46,14,1,7,24814.7|16871|6|0
10,28,45,1,7,44799.2|12133|6|0
2,48,21,1,7,27198.2|16871|6|0
44,18,36,1,7,41305.2|44011|2|1
9,30,8,6,16,0
48,13,46,6,16,0
4,10,25,1,7,25998|16970|1|1
47,46,21,1,8,38051.6|37493|-1|0
18,35,49,3,10,0
35,33,10,1,7,30367.9|40793|1|2
31,26,22,1,8,19287.1|40410|-1|0
11,23,8,1,7,28319.5|2545|2|3
12,41,23,1,7,26886.6|16871|6|0
3,49,42,2,4,0
32,20,48,1,8,42444.3|39290|-1|0
33,19,4,1,8,22631.2|15656|-1|0
49,10,3,1,7,23501.9|28948|2|5
0,31,49,2,5,0
1,42,12,1,7,28567.8|15002|6|3
14,47,14,1,7,24814.7|16871|6|0
24,17,10,1,7,18275.7|23301|6|0
4,45,6,1,7,22256.1|8427|4|3
11,4,2,1,7,24504.2|26070|2|1
33,38,35,1,7,31404|31239|2|2
3,46,1,6,16,0
7,41,47,6,16,0
16,8,19,1,7,25998|16970|2|3
0,23,49,2,5,0
36,6,22,1,7,27852.6|19990|6|0
22,23,36,1,8,26959.7|41583|-1|0
33,46,6,1,7,27952.3|27343|1|1
37,31,19,1,7,18870.3|36394|5|2
14,49,9,1,8,21652.6|13778|-1|0
24,19,46,1,8,38412.3|26893|-1|0
39,39,27,1,7,33533.4|33510|3|1
21,30,49,2,4,0
49,2,25,1,7,27440.1|43637|3|2
17,43,32,1,8,32864.2|18436|-1|0
0,36,48,2,4,0
42,29,49,2,4,0
27,9,31,1,8,30426.9|35827|-1|0
28,23,33,1,7,23431.4|42790|1|1
39,36,12,1,7,23967.6|25583|6|1
0,32,36,2,5,0
48,28,0,6,16,0
8,19,34,1,8,37715.9|11674|-1|0
28,24,29,1,7,19486.8|36394|6|1
38,41,19,1,8,18013.9|27194|-1|0
24,31,36,5,13,38935.5
20,26,29,1,8,19320.7|2251|-1|0
46,30,25,1,8,38051.6|37493|-1|0
3,2,23,1,7,23951.3|994|3|2
